Mat:2917 | Nome:Aluno_1917 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1350 | Nome:Aluno_350 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1351 | Nome:Aluno_351 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1352 | Nome:Aluno_352 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1353 | Nome:Aluno_353 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1354 | Nome:Aluno_354 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1355 | Nome:Aluno_355 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1356 | Nome:Aluno_356 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1357 | Nome:Aluno_357 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1358 | Nome:Aluno_358 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1359 | Nome:Aluno_359 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1360 | Nome:Aluno_360 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1361 | Nome:Aluno_361 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1362 | Nome:Aluno_362 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1363 | Nome:Aluno_363 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1364 | Nome:Aluno_364 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1365 | Nome:Aluno_365 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1366 | Nome:Aluno_366 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1367 | Nome:Aluno_367 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1368 | Nome:Aluno_368 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1369 | Nome:Aluno_369 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1370 | Nome:Aluno_370 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1371 | Nome:Aluno_371 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1372 | Nome:Aluno_372 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1373 | Nome:Aluno_373 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1374 | Nome:Aluno_374 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1375 | Nome:Aluno_375 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1376 | Nome:Aluno_376 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1377 | Nome:Aluno_377 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1378 | Nome:Aluno_378 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1379 | Nome:Aluno_379 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1380 | Nome:Aluno_380 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1381 | Nome:Aluno_381 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1382 | Nome:Aluno_382 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1383 | Nome:Aluno_383 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1384 | Nome:Aluno_384 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1385 | Nome:Aluno_385 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1386 | Nome:Aluno_386 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1387 | Nome:Aluno_387 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1388 | Nome:Aluno_388 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1389 | Nome:Aluno_389 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1390 | Nome:Aluno_390 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1391 | Nome:Aluno_391 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1392 | Nome:Aluno_392 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1393 | Nome:Aluno_393 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1394 | Nome:Aluno_394 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1395 | Nome:Aluno_395 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1396 | Nome:Aluno_396 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1397 | Nome:Aluno_397 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1398 | Nome:Aluno_398 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1399 | Nome:Aluno_399 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1400 | Nome:Aluno_400 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1401 | Nome:Aluno_401 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1402 | Nome:Aluno_402 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1403 | Nome:Aluno_403 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1404 | Nome:Aluno_404 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1405 | Nome:Aluno_405 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1406 | Nome:Aluno_406 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1407 | Nome:Aluno_407 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1408 | Nome:Aluno_408 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1409 | Nome:Aluno_409 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1410 | Nome:Aluno_410 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1411 | Nome:Aluno_411 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1412 | Nome:Aluno_412 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1413 | Nome:Aluno_413 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1414 | Nome:Aluno_414 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1415 | Nome:Aluno_415 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1416 | Nome:Aluno_416 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1417 | Nome:Aluno_417 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1418 | Nome:Aluno_418 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1419 | Nome:Aluno_419 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1420 | Nome:Aluno_420 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1421 | Nome:Aluno_421 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1422 | Nome:Aluno_422 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1423 | Nome:Aluno_423 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1424 | Nome:Aluno_424 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1425 | Nome:Aluno_425 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1426 | Nome:Aluno_426 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1427 | Nome:Aluno_427 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1428 | Nome:Aluno_428 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1429 | Nome:Aluno_429 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1430 | Nome:Aluno_430 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1431 | Nome:Aluno_431 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1432 | Nome:Aluno_432 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1433 | Nome:Aluno_433 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1434 | Nome:Aluno_434 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1435 | Nome:Aluno_435 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1436 | Nome:Aluno_436 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1437 | Nome:Aluno_437 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1438 | Nome:Aluno_438 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1439 | Nome:Aluno_439 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1440 | Nome:Aluno_440 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1441 | Nome:Aluno_441 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1442 | Nome:Aluno_442 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1443 | Nome:Aluno_443 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1444 | Nome:Aluno_444 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1445 | Nome:Aluno_445 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1446 | Nome:Aluno_446 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1447 | Nome:Aluno_447 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1448 | Nome:Aluno_448 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1449 | Nome:Aluno_449 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1450 | Nome:Aluno_450 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1451 | Nome:Aluno_451 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1452 | Nome:Aluno_452 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1453 | Nome:Aluno_453 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1454 | Nome:Aluno_454 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1455 | Nome:Aluno_455 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1456 | Nome:Aluno_456 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1457 | Nome:Aluno_457 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1458 | Nome:Aluno_458 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1459 | Nome:Aluno_459 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1460 | Nome:Aluno_460 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1461 | Nome:Aluno_461 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1462 | Nome:Aluno_462 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1463 | Nome:Aluno_463 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1464 | Nome:Aluno_464 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1465 | Nome:Aluno_465 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1466 | Nome:Aluno_466 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1467 | Nome:Aluno_467 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1468 | Nome:Aluno_468 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1469 | Nome:Aluno_469 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1470 | Nome:Aluno_470 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1471 | Nome:Aluno_471 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1472 | Nome:Aluno_472 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1473 | Nome:Aluno_473 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1474 | Nome:Aluno_474 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1475 | Nome:Aluno_475 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1476 | Nome:Aluno_476 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1477 | Nome:Aluno_477 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1478 | Nome:Aluno_478 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1479 | Nome:Aluno_479 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1480 | Nome:Aluno_480 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1481 | Nome:Aluno_481 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1482 | Nome:Aluno_482 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1483 | Nome:Aluno_483 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1484 | Nome:Aluno_484 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1485 | Nome:Aluno_485 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1486 | Nome:Aluno_486 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1487 | Nome:Aluno_487 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1488 | Nome:Aluno_488 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1489 | Nome:Aluno_489 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1490 | Nome:Aluno_490 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1491 | Nome:Aluno_491 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1492 | Nome:Aluno_492 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1493 | Nome:Aluno_493 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1494 | Nome:Aluno_494 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1495 | Nome:Aluno_495 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1496 | Nome:Aluno_496 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1497 | Nome:Aluno_497 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1498 | Nome:Aluno_498 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1499 | Nome:Aluno_499 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1500 | Nome:Aluno_500 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1501 | Nome:Aluno_501 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1502 | Nome:Aluno_502 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1503 | Nome:Aluno_503 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1504 | Nome:Aluno_504 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1505 | Nome:Aluno_505 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1506 | Nome:Aluno_506 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1507 | Nome:Aluno_507 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1508 | Nome:Aluno_508 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1509 | Nome:Aluno_509 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1510 | Nome:Aluno_510 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1511 | Nome:Aluno_511 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1512 | Nome:Aluno_512 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1513 | Nome:Aluno_513 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1514 | Nome:Aluno_514 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1515 | Nome:Aluno_515 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1516 | Nome:Aluno_516 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1517 | Nome:Aluno_517 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1518 | Nome:Aluno_518 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1519 | Nome:Aluno_519 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1520 | Nome:Aluno_520 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1521 | Nome:Aluno_521 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1522 | Nome:Aluno_522 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1523 | Nome:Aluno_523 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1524 | Nome:Aluno_524 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1525 | Nome:Aluno_525 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1526 | Nome:Aluno_526 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1527 | Nome:Aluno_527 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1528 | Nome:Aluno_528 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1529 | Nome:Aluno_529 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1530 | Nome:Aluno_530 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1531 | Nome:Aluno_531 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1532 | Nome:Aluno_532 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1533 | Nome:Aluno_533 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1534 | Nome:Aluno_534 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1535 | Nome:Aluno_535 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1536 | Nome:Aluno_536 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1537 | Nome:Aluno_537 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1538 | Nome:Aluno_538 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1539 | Nome:Aluno_539 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1540 | Nome:Aluno_540 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1541 | Nome:Aluno_541 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1542 | Nome:Aluno_542 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1543 | Nome:Aluno_543 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1544 | Nome:Aluno_544 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1545 | Nome:Aluno_545 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1546 | Nome:Aluno_546 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1547 | Nome:Aluno_547 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1548 | Nome:Aluno_548 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1549 | Nome:Aluno_549 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1550 | Nome:Aluno_550 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1551 | Nome:Aluno_551 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1552 | Nome:Aluno_552 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1553 | Nome:Aluno_553 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1554 | Nome:Aluno_554 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1555 | Nome:Aluno_555 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1556 | Nome:Aluno_556 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1557 | Nome:Aluno_557 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1558 | Nome:Aluno_558 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1559 | Nome:Aluno_559 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1560 | Nome:Aluno_560 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1561 | Nome:Aluno_561 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1562 | Nome:Aluno_562 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1563 | Nome:Aluno_563 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1564 | Nome:Aluno_564 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1565 | Nome:Aluno_565 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1566 | Nome:Aluno_566 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1567 | Nome:Aluno_567 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1568 | Nome:Aluno_568 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1569 | Nome:Aluno_569 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1570 | Nome:Aluno_570 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1571 | Nome:Aluno_571 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1572 | Nome:Aluno_572 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1573 | Nome:Aluno_573 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1574 | Nome:Aluno_574 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1575 | Nome:Aluno_575 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1576 | Nome:Aluno_576 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1577 | Nome:Aluno_577 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1578 | Nome:Aluno_578 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1579 | Nome:Aluno_579 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1580 | Nome:Aluno_580 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1581 | Nome:Aluno_581 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1582 | Nome:Aluno_582 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1583 | Nome:Aluno_583 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1584 | Nome:Aluno_584 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1585 | Nome:Aluno_585 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1586 | Nome:Aluno_586 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1587 | Nome:Aluno_587 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1588 | Nome:Aluno_588 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1589 | Nome:Aluno_589 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1590 | Nome:Aluno_590 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1591 | Nome:Aluno_591 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1592 | Nome:Aluno_592 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1593 | Nome:Aluno_593 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1594 | Nome:Aluno_594 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1595 | Nome:Aluno_595 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1596 | Nome:Aluno_596 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1597 | Nome:Aluno_597 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1598 | Nome:Aluno_598 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1599 | Nome:Aluno_599 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1600 | Nome:Aluno_600 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1601 | Nome:Aluno_601 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1602 | Nome:Aluno_602 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1603 | Nome:Aluno_603 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1604 | Nome:Aluno_604 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1605 | Nome:Aluno_605 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1606 | Nome:Aluno_606 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1607 | Nome:Aluno_607 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1608 | Nome:Aluno_608 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1609 | Nome:Aluno_609 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1610 | Nome:Aluno_610 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1611 | Nome:Aluno_611 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1612 | Nome:Aluno_612 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1613 | Nome:Aluno_613 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1614 | Nome:Aluno_614 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1615 | Nome:Aluno_615 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1616 | Nome:Aluno_616 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1617 | Nome:Aluno_617 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1618 | Nome:Aluno_618 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1619 | Nome:Aluno_619 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1620 | Nome:Aluno_620 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1621 | Nome:Aluno_621 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1622 | Nome:Aluno_622 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1623 | Nome:Aluno_623 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1624 | Nome:Aluno_624 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1625 | Nome:Aluno_625 | Curso:Curso_0 | Ano:2018 | Coef:7.00
Mat:1626 | Nome:Aluno_626 | Curso:Curso_1 | Ano:2019 | Coef:8.00
Mat:1627 | Nome:Aluno_627 | Curso:Curso_2 | Ano:2020 | Coef:9.00
Mat:1628 | Nome:Aluno_628 | Curso:Curso_3 | Ano:2021 | Coef:6.00
Mat:1629 | Nome:Aluno_629 | Curso:Curso_4 | Ano:2022 | Coef:7.00
Mat:1630 | Nome:Aluno_630 | Curso:Curso_0 | Ano:2018 | Coef:8.00
Mat:1631 | Nome:Aluno_631 | Curso:Curso_1 | Ano:2019 | Coef:9.00
Mat:1632 | Nome:Aluno_632 | Curso:Curso_2 | Ano:2020 | Coef:6.00
Mat:1633 | Nome:Aluno_633 | Curso:Curso_3 | Ano:2021 | Coef:7.00
Mat:1634 | Nome:Aluno_634 | Curso:Curso_4 | Ano:2022 | Coef:8.00
Mat:1635 | Nome:Aluno_635 | Curso:Curso_0 | Ano:2018 | Coef:9.00
Mat:1636 | Nome:Aluno_636 | Curso:Curso_1 | Ano:2019 | Coef:6.00
Mat:1637 | Nome:Aluno_637 | Curso:Curso_2 | Ano:2020 | Coef:7.00
Mat:1638 | Nome:Aluno_638 | Curso:Curso_3 | Ano:2021 | Coef:8.00
Mat:1639 | Nome:Aluno_639 | Curso:Curso_4 | Ano:2022 | Coef:9.00
Mat:1640 | Nome:Aluno_640 | Curso:Curso_0 | Ano:2018 | Coef:6.00
Mat:1641 | Nome:Aluno_641 | Curso:Curso_1 | Ano:2019 | Coef:7.00
Mat:1642 | Nome:Aluno_642 | Curso:Curso_2 | Ano:2020 | Coef:8.00
Mat:1643 | Nome:Aluno_643 | Curso:Curso_3 | Ano:2021 | Coef:9.00
Mat:1644 | Nome:Aluno_644 | Curso:Curso_4 | Ano:2022 | Coef:6.00
Mat:1645 | Nome:Aluno_645 | Curso:Curso_0 | Ano:2018 | Coef:7.00
